label:v(.5)
18
-80,00	 -0,00
-70,06	 -0,00
-59,84	 -0,00
-53,26	 0,01
-49,91	 0,02
-45,01	 0,05
-40,53	 0,09
-34,94	 0,16
-32,91	 0,21
-29,35	 0,31
-25,02	 0,44
-22,71	 0,52
-19,57	 0,62
-15,24	 0,74
-5,17	 0,91
0,00	 0,95
9,94	 0,98
19,74	 0,98
